name-year,pos,name,weight,height,Age,G,GS,MP,FG%,3P,3P%,3PA,FT,FT%,FTA,ORB,TRB,AST,STL,BLK,TOV,PTS,USG%,TS%,year,Player,Current_Sal,Next_Sal,min_sal_curr,min_sal_next,sal_cap_curr,sal_cap_next,height_ft
Willy_Hernangomez_2019,C,Willy-Hernangomez,250,6-11,25.0,31.0,0.0,12.1,0.532,0.2,0.227,0.7,1.2,0.627,1.9,1.4,4.3,0.9,0.3,0.2,1.0,6.1,22.9,0.576,2019,Willy Hernangomez,1.7270339773685175,1.7892561666666666,1446000.0,1446000.0,109140000.0,109140000.0,6.916666666666667
Mario_Hezonja_2019,F-G,Mario-Hezonja,220,6-8,24.0,53.0,4.0,16.4,0.422,0.5,0.308,1.5,0.9,0.814,1.1,0.6,3.5,0.9,0.7,0.2,0.8,4.8,13.9,0.525,2019,Mario Hezonja,1.7892561666666666,2.036317707110134,1446000.0,1446000.0,109140000.0,109140000.0,6.666666666666667
Tyler_Johnson_2019,G,Tyler-Johnson,186,6-3,27.0,39.0,7.0,18.2,0.388,1.0,0.319,3.1,1.1,0.84,1.3,0.5,1.9,1.9,0.4,0.2,0.7,7.0,18.0,0.504,2019,Tyler Johnson,0.18860811444016862,2.0894481025838374,1446000.0,1446000.0,109140000.0,109140000.0,6.25
John_Konchar_2019,G,John-Konchar,210,6-5,23.0,19.0,0.0,9.5,0.649,0.3,0.5,0.5,0.1,0.5,0.1,0.9,2.5,1.2,0.4,0.2,0.4,2.8,10.3,0.713,2019,John Konchar,0.08195489419094741,2.1629961517317207,1446000.0,1446000.0,109140000.0,109140000.0,6.416666666666667
Nicolas_Batum_2019,F-G,Nicolas-Batum,230,6-8,31.0,22.0,3.0,23.0,0.346,0.6,0.286,2.2,0.4,0.9,0.5,1.1,4.5,3.0,0.8,0.4,1.0,3.6,9.4,0.463,2019,Nicolas Batum,26.332126661517318,11.95645665781565,1446000.0,1446000.0,109140000.0,109140000.0,6.666666666666667
Kent_Bazemore_2019,G-F,Kent-Bazemore,195,6-4,30.0,68.0,21.0,24.8,0.375,1.2,0.344,3.6,1.7,0.769,2.2,0.4,4.3,1.4,1.1,0.6,1.3,8.8,17.5,0.499,2019,Kent Bazemore,19.847717578174823,2.3896410684991753,1446000.0,1446000.0,109140000.0,109140000.0,6.333333333333333
Josh_Jackson_2019,F-G,Josh-Jackson,207,6-8,22.0,22.0,0.0,17.3,0.44,1.0,0.319,3.3,1.6,0.7,2.3,0.5,3.0,1.6,0.8,0.4,1.3,9.0,22.8,0.547,2019,Josh Jackson,7.271251463441451,4.910001264431006,1446000.0,1446000.0,109140000.0,109140000.0,6.666666666666667
Denzel_Valentine_2019,G,Denzel-Valentine,220,6-4,26.0,36.0,5.0,13.6,0.409,1.3,0.336,3.8,0.2,0.75,0.2,0.3,2.1,1.2,0.7,0.2,0.7,6.8,23.3,0.511,2019,Denzel Valentine,3.47888885057724,4.7820754920285875,1446000.0,1446000.0,109140000.0,109140000.0,6.333333333333333
Bruno_Caboclo_2019,F-C,Bruno-Caboclo,218,6-9,24.0,30.0,0.0,8.1,0.427,0.2,0.182,1.1,0.3,0.889,0.3,0.8,2.0,0.4,0.5,0.6,0.4,3.0,18.0,0.484,2019,Bruno Caboclo,1.9006566484698553,2.0894481025838374,1446000.0,1446000.0,109140000.0,109140000.0,6.75
Wayne_Ellington_2019,G,Wayne-Ellington,207,6-4,32.0,36.0,1.0,15.5,0.351,1.4,0.35,4.0,0.3,0.846,0.4,0.1,1.8,1.2,0.4,0.1,0.5,5.1,15.0,0.509,2019,Wayne Ellington,8.239985339930366,3.6716890575590986,1446000.0,1446000.0,109140000.0,109140000.0,6.333333333333333
DeMarre_Carroll_2019,F,DeMarre-Carroll,215,6-6,33.0,24.0,0.0,12.1,0.379,0.3,0.242,1.4,1.2,0.69,1.8,0.5,2.3,1.0,0.3,0.2,0.7,3.6,14.8,0.515,2019,DeMarre Carroll,7.5594222907458315,6.303255065640462,1446000.0,1446000.0,109140000.0,109140000.0,6.5
Quinn_Cook_2019,G,Quinn-Cook,180,6-1,26.0,44.0,1.0,11.5,0.425,0.7,0.365,1.9,0.3,0.786,0.3,0.3,1.2,1.1,0.3,0.0,0.8,5.1,21.0,0.509,2019,Quinn Cook,3.0899945024738864,2.041094838610958,1446000.0,1446000.0,109140000.0,109140000.0,6.083333333333333
TJ_Leaf_2019,F,TJ-Leaf,222,6-10,22.0,28.0,1.0,7.9,0.419,0.2,0.278,0.6,0.3,0.438,0.6,0.8,2.5,0.3,0.4,0.1,0.3,3.0,20.0,0.451,2019,TJ Leaf,2.897673244639912,4.564357569378779,1446000.0,1446000.0,109140000.0,109140000.0,6.833333333333333
Juwan_Morgan_2019,F,Juwan-Morgan,232,6-7,22.0,21.0,0.0,6.4,0.577,0.1,0.375,0.4,0.1,0.75,0.2,0.5,1.4,0.3,0.0,0.1,0.3,1.7,11.0,0.648,2019,Juwan Morgan,0.768434252849551,1.5635176482866042,1446000.0,1446000.0,109140000.0,109140000.0,6.583333333333333
DeAndre'_Bembry_2019,F,DeAndre'-Bembry,210,6-5,25.0,43.0,4.0,21.3,0.456,0.3,0.231,1.5,0.6,0.542,1.1,0.8,3.5,1.9,1.3,0.4,1.4,5.8,14.0,0.5,2019,DeAndre Bembry,2.6820956581821513,1.7892561666666666,1446000.0,1446000.0,109140000.0,109140000.0,6.416666666666667
Matthew_Dellavedova_2019,G,Matthew-Dellavedova,200,6-3,29.0,57.0,4.0,14.4,0.354,0.4,0.231,1.6,0.6,0.865,0.6,0.3,1.3,3.2,0.4,0.0,1.0,3.1,13.0,0.463,2019,Matthew Dellavedova,9.895707394172621,2.2395435555433387,1446000.0,1446000.0,109140000.0,109140000.0,6.25
Wenyen_Gabriel_2019,F,Wenyen-Gabriel,205,6-9,22.0,30.0,1.0,7.8,0.438,0.2,0.3,0.7,0.5,0.682,0.7,0.7,1.7,0.3,0.4,0.2,0.5,2.1,13.4,0.546,2019,Wenyen Gabriel,1.4890652607476635,1.6691779503023638,1446000.0,1446000.0,109140000.0,109140000.0,6.75
Dzanan_Musa_2019,G-F,Dzanan-Musa,217,6-9,20.0,40.0,0.0,12.2,0.372,0.5,0.244,2.0,1.1,0.75,1.5,0.5,2.2,1.1,0.4,0.0,0.9,4.8,20.1,0.484,2019,Dzanan Musa,1.9689444969763608,2.0628803298515668,1446000.0,1446000.0,109140000.0,109140000.0,6.75
Dewayne_Dedmon_2019,C,Dewayne-Dedmon,245,7-0,30.0,44.0,18.0,17.6,0.4,0.5,0.206,2.4,0.7,0.833,0.8,1.4,5.7,0.5,0.6,0.9,1.3,5.8,18.1,0.473,2019,Dewayne Dedmon,13.733309586549387,3.5508960224665564,1446000.0,1446000.0,109140000.0,109140000.0,7.0
Marko_Guduric_2019,G,Marko-Guduric,201,6-6,24.0,44.0,0.0,11.0,0.395,0.6,0.301,1.9,0.5,0.923,0.6,0.3,1.7,1.0,0.3,0.2,0.8,3.9,17.6,0.514,2019,Marko Guduric,2.7037451896646507,2.8324949606010628,1446000.0,1446000.0,109140000.0,109140000.0,6.5
Joakim_Noah_2019,C,Joakim-Noah,230,6-11,34.0,5.0,0.0,10.0,0.5,0.0,0.0,0.0,1.2,0.75,1.6,1.0,3.2,1.4,0.2,0.2,1.2,2.8,14.7,0.608,2019,Joakim Noah,0.3928001011544805,6.624604193916071,1446000.0,1446000.0,109140000.0,109140000.0,6.916666666666667
Admiral_Schofield_2019,G-F,Admiral-Schofield,241,6-5,22.0,33.0,2.0,11.2,0.38,0.6,0.311,1.8,0.3,0.667,0.5,0.2,1.4,0.5,0.2,0.1,0.2,3.0,11.9,0.502,2019,Admiral Schofield,1.0299981674912957,1.5635176482866042,1446000.0,1446000.0,109140000.0,109140000.0,6.416666666666667
Dion_Waiters_2019,G,Dion-Waiters,215,6-3,28.0,10.0,0.0,20.7,0.414,1.5,0.319,4.7,1.4,0.824,1.7,0.2,2.4,2.0,0.4,0.6,1.6,11.1,25.2,0.521,2019,Dion Waiters,0.38664586210372004,13.02947681876489,1446000.0,1446000.0,109140000.0,109140000.0,6.25
Udonis_Haslem_2019,F-C,Udonis-Haslem,235,6-8,39.0,4.0,1.0,11.0,0.364,0.3,0.333,0.8,0.8,0.75,1.0,0.3,4.0,0.3,0.0,0.0,0.3,3.0,13.8,0.47,2019,Udonis Haslem,2.6416908900678027,2.6416908900678027,1446000.0,1446000.0,109140000.0,109140000.0,6.666666666666667
Josh_Gray_2019,G,Josh-Gray,180,6-0,26.0,2.0,0.0,11.5,0.5,0.0,0.0,0.0,0.0,0.768,0.0,0.5,1.0,1.0,0.0,0.0,2.5,1.0,12.5,0.5,2019,Josh Gray,0.08195489419094741,1.6691779503023638,1446000.0,1446000.0,109140000.0,109140000.0,6.0
JR_Smith_2019,G-F,JR-Smith,225,6-6,34.0,6.0,0.0,13.2,0.318,0.2,0.091,1.8,0.3,1.0,0.3,0.0,0.8,0.5,0.2,0.0,0.7,2.8,14.3,0.372,2019,JR Smith,1.798860899578523,1.500364340645043,1446000.0,1446000.0,109140000.0,109140000.0,6.5
Jacob_Evans_2019,G-F,Jacob-Evans,210,6-4,22.0,29.0,1.0,14.4,0.336,0.4,0.333,1.3,0.9,0.862,1.0,0.3,1.4,1.1,0.4,0.4,0.9,4.4,17.5,0.436,2019,Jacob Evans,1.9836528708081365,2.0778359032435403,1446000.0,1446000.0,109140000.0,109140000.0,6.333333333333333
Dwayne_Bacon_2019,G,Dwayne-Bacon,221,6-6,24.0,39.0,11.0,17.6,0.348,0.5,0.284,1.7,0.9,0.66,1.4,0.4,2.6,1.3,0.6,0.1,0.9,5.7,19.5,0.419,2019,Dwayne Bacon,1.6670726340480115,1.7292165434854314,1446000.0,1446000.0,109140000.0,109140000.0,6.5
Chris_Paul_2020,G,Chris-Paul,175,6-0,35.0,70.0,70.0,31.4,0.499,1.5,0.395,3.7,2.4,0.934,2.6,0.4,4.5,8.9,1.4,0.3,2.2,16.4,22.6,0.599,2020,Chris Paul,42.59950262961334,30.8,1446000.0,1489000.0,109140000.0,112414000.0,6.0
Kawhi_Leonard_2020,F,Kawhi-Leonard,225,6-7,29.0,52.0,52.0,34.1,0.512,1.9,0.398,4.9,5.0,0.885,5.7,1.1,6.5,5.2,1.6,0.4,2.0,24.8,28.6,0.622,2020,Kawhi Leonard,35.41041,39.3449,1446000.0,1489000.0,109140000.0,112414000.0,6.583333333333333
DeMar_DeRozan_2020,G-F,DeMar-DeRozan,220,6-6,31.0,61.0,61.0,33.7,0.495,0.3,0.257,1.2,6.3,0.88,7.2,0.7,4.2,6.9,0.9,0.2,2.0,21.6,26.1,0.591,2020,DeMar DeRozan,28.572123416254353,26.0,1446000.0,1489000.0,109140000.0,112414000.0,6.5
Montrezl_Harrell_2020,F-C,Montrezl-Harrell,240,6-7,27.0,69.0,1.0,22.9,0.622,0.0,0.0,0.1,2.6,0.707,3.7,2.3,6.2,1.1,0.7,0.7,1.1,13.5,21.7,0.65,2020,Montrezl Harrell,9.535723034634415,9.7209,1446000.0,1489000.0,109140000.0,112414000.0,6.583333333333333
John_Collins_2020,F,John-Collins,235,6-9,23.0,63.0,63.0,29.3,0.556,1.3,0.399,3.3,2.7,0.833,3.2,1.9,7.4,1.2,0.5,1.0,1.3,17.6,22.2,0.645,2020,John Collins,4.261413478358072,23.0,1446000.0,1489000.0,109140000.0,112414000.0,6.75
Jarrett_Allen_2020,C-F,Jarrett-Allen,243,6-11,22.0,63.0,45.0,29.6,0.618,0.1,0.316,0.3,3.2,0.703,4.6,3.1,10.0,1.7,0.5,1.4,1.6,12.8,16.6,0.661,2020,Jarrett Allen,4.027191895070551,20.0,1446000.0,1489000.0,109140000.0,112414000.0,6.916666666666667
Mike_Conley_2020,G,Mike-Conley,175,6-1,33.0,51.0,51.0,29.4,0.444,2.7,0.412,6.6,2.4,0.852,2.8,0.7,3.5,6.0,1.4,0.2,1.9,16.2,23.1,0.589,2020,Mike Conley,35.53713273454279,21.0,1446000.0,1489000.0,109140000.0,112414000.0,6.083333333333333
Richaun_Holmes_2020,F-C,Richaun-Holmes,235,6-10,27.0,61.0,61.0,29.2,0.637,0.0,0.182,0.2,2.2,0.794,2.8,2.4,8.3,1.7,0.6,1.6,1.2,14.2,17.5,0.669,2020,Richaun Holmes,5.155501327652556,10.3845,1446000.0,1489000.0,109140000.0,112414000.0,6.833333333333333
Nerlens_Noel_2020,C-F,Nerlens-Noel,220,6-11,26.0,64.0,41.0,24.2,0.614,0.0,0.0,0.0,0.8,0.714,1.1,2.2,6.4,0.7,1.1,2.2,1.0,5.1,9.2,0.638,2020,Nerlens Noel,5.149990837456478,8.8,1446000.0,1489000.0,109140000.0,112414000.0,6.916666666666667
Kelly_Olynyk_2020,C-F,Kelly-Olynyk,240,6-11,29.0,70.0,62.0,28.5,0.484,1.8,0.342,5.3,2.1,0.829,2.5,1.2,7.0,2.9,1.1,0.6,1.8,13.5,19.7,0.61,2020,Kelly Olynyk,13.204216007879788,12.195122,1446000.0,1489000.0,109140000.0,112414000.0,6.916666666666667
Nicolas_Batum_2020,F-G,Nicolas-Batum,230,6-8,32.0,67.0,38.0,27.4,0.464,1.6,0.404,4.1,0.7,0.828,0.9,0.7,4.7,2.2,1.0,0.6,0.8,8.1,11.8,0.617,2020,Nicolas Batum,11.95645665781565,12.026998,1446000.0,1489000.0,109140000.0,112414000.0,6.666666666666667
TJ_McConnell_2020,G,TJ-McConnell,190,6-1,28.0,69.0,3.0,26.0,0.559,0.2,0.313,0.7,0.5,0.688,0.7,0.8,3.7,6.6,1.9,0.3,2.0,8.6,15.3,0.583,2020,TJ McConnell,3.6049935862195346,7.5,1446000.0,1489000.0,109140000.0,112414000.0,6.083333333333333
Bobby_Portis_2020,F,Bobby-Portis,250,6-10,25.0,66.0,7.0,20.8,0.523,1.1,0.471,2.4,0.8,0.74,1.1,1.9,7.1,1.1,0.8,0.4,0.8,11.4,20.9,0.598,2020,Bobby Portis,3.731683360820964,4.3476,1446000.0,1489000.0,109140000.0,112414000.0,6.833333333333333
Norman_Powell_2020,G,Norman-Powell,215,6-3,27.0,69.0,58.0,32.0,0.477,2.5,0.411,6.0,3.4,0.871,3.9,0.6,3.1,1.9,1.2,0.3,1.7,18.6,22.6,0.618,2020,Norman Powell,11.191910648048378,15.517242,1446000.0,1489000.0,109140000.0,112414000.0,6.25
Reggie_Bullock_2020,G-F,Reggie-Bullock,205,6-6,29.0,65.0,64.0,30.0,0.442,2.5,0.41,6.1,0.8,0.909,0.8,0.2,3.4,1.5,0.8,0.2,0.7,10.9,14.4,0.606,2020,Reggie Bullock,4.325992303463441,9.536,1446000.0,1489000.0,109140000.0,112414000.0,6.5
Danny_Green_2020,G-F,Danny-Green,215,6-6,33.0,69.0,69.0,28.0,0.412,2.5,0.405,6.3,0.4,0.775,0.6,0.8,3.8,1.7,1.3,0.8,1.0,9.5,14.0,0.582,2020,Danny Green,15.826800431940626,10.0,1446000.0,1489000.0,109140000.0,112414000.0,6.5
Bruce_Brown_2020,G,Bruce-Brown,202,6-4,24.0,65.0,37.0,22.3,0.556,0.3,0.288,0.9,1.3,0.735,1.8,1.7,5.4,1.6,0.9,0.4,0.8,8.8,15.9,0.604,2020,Bruce Brown,1.7137737809602345,4.736102,1446000.0,1489000.0,109140000.0,112414000.0,6.333333333333333
Daniel_Theis_2020,C,Daniel-Theis,245,6-8,28.0,65.0,51.0,24.6,0.541,0.8,0.322,2.3,1.1,0.673,1.7,1.4,5.5,1.7,0.6,0.9,1.0,9.6,15.6,0.609,2020,Daniel Theis,5.149990837456478,8.280351,1446000.0,1489000.0,109140000.0,112414000.0,6.666666666666667
Jeff_Green_2020,F,Jeff-Green,235,6-8,34.0,68.0,38.0,27.0,0.492,1.5,0.412,3.7,1.8,0.776,2.4,0.5,3.9,1.6,0.5,0.4,0.8,11.0,15.6,0.624,2020,Jeff Green,2.6416908900678027,4.5,1446000.0,1489000.0,109140000.0,112414000.0,6.666666666666667
Kyle_Lowry_2020,G,Kyle-Lowry,196,6-0,34.0,46.0,46.0,34.8,0.436,2.8,0.396,7.2,3.0,0.875,3.5,0.8,5.4,7.3,1.0,0.3,2.7,17.2,21.4,0.593,2020,Kyle Lowry,31.414944108484516,26.984128,1446000.0,1489000.0,109140000.0,112414000.0,6.0
Dwight_Howard_2020,C,Dwight-Howard,265,6-10,35.0,69.0,6.0,17.3,0.587,0.1,0.25,0.3,1.8,0.576,3.0,2.8,8.4,0.9,0.4,0.9,1.6,7.0,18.2,0.61,2020,Dwight Howard,2.6416908900678027,2.641691,1446000.0,1489000.0,109140000.0,112414000.0,6.833333333333333
DeAndre_Jordan_2020,C,DeAndre-Jordan,265,6-11,32.0,57.0,43.0,21.9,0.763,0.0,0.0,0.0,0.8,0.5,1.6,2.1,7.5,1.6,0.3,1.1,1.5,7.5,13.1,0.736,2020,DeAndre Jordan,10.686929326479751,10.517224,1446000.0,1489000.0,109140000.0,112414000.0,6.916666666666667
Khem_Birch_2020,C-F,Khem-Birch,233,6-9,28.0,67.0,22.0,22.8,0.497,0.2,0.25,0.8,1.4,0.705,1.9,2.6,5.8,1.3,0.7,0.7,0.7,7.2,13.6,0.552,2020,Khem Birch,3.101838451401869,6.35,1446000.0,1489000.0,109140000.0,112414000.0,6.75
Taj_Gibson_2020,F,Taj-Gibson,232,6-9,35.0,45.0,3.0,20.8,0.627,0.1,0.2,0.3,0.9,0.727,1.2,2.2,5.6,0.8,0.7,1.1,0.5,5.4,9.7,0.661,2020,Taj Gibson,3.3821885026204876,4.91,1446000.0,1489000.0,109140000.0,112414000.0,6.75
Doug_McDermott_2020,F,Doug-McDermott,225,6-7,29.0,66.0,29.0,24.5,0.532,1.7,0.388,4.3,1.2,0.816,1.5,0.9,3.3,1.3,0.3,0.1,0.8,13.6,20.0,0.635,2020,Doug McDermott,7.553319551603445,13.75,1446000.0,1489000.0,109140000.0,112414000.0,6.583333333333333
Reggie_Jackson_2020,G,Reggie-Jackson,208,6-2,30.0,67.0,43.0,23.0,0.45,1.8,0.433,4.2,1.0,0.817,1.2,0.4,2.9,3.1,0.6,0.1,1.1,10.7,19.9,0.576,2020,Reggie Jackson,2.4015365173355323,10.3845,1446000.0,1489000.0,109140000.0,112414000.0,6.166666666666667
Robin_Lopez_2020,C,Robin-Lopez,281,7-0,32.0,71.0,9.0,19.1,0.633,0.1,0.278,0.3,1.4,0.723,1.9,2.0,3.8,0.8,0.2,0.6,1.1,9.0,17.1,0.661,2020,Robin Lopez,7.518986622686458,5.0,1446000.0,1489000.0,109140000.0,112414000.0,7.0
Duncan_Robinson_2020,G-F,Duncan-Robinson,215,6-7,26.0,72.0,72.0,31.4,0.439,3.5,0.408,8.5,0.9,0.827,1.0,0.1,3.5,1.8,0.6,0.3,1.1,13.1,16.6,0.628,2020,Duncan Robinson,1.7137737809602345,15.65,1446000.0,1489000.0,109140000.0,112414000.0,6.583333333333333
Cameron_Payne_2020,G,Cameron-Payne,183,6-1,26.0,60.0,1.0,18.0,0.484,1.2,0.44,2.8,0.8,0.893,0.9,0.3,2.4,3.6,0.6,0.3,1.0,8.4,19.8,0.602,2020,Cameron Payne,2.036317707110134,6.5,1446000.0,1489000.0,109140000.0,112414000.0,6.083333333333333
Devonte'_Graham_2020,G,Devonte'-Graham,195,6-1,25.0,55.0,44.0,30.2,0.377,3.3,0.375,8.7,2.4,0.842,2.9,0.4,2.7,5.4,0.9,0.1,1.5,14.8,21.4,0.552,2020,Devonte Graham,1.7137737809602345,11.0,1446000.0,1489000.0,109140000.0,112414000.0,6.083333333333333
Kevon_Looney_2020,F-C,Kevon-Looney,222,6-9,24.0,61.0,34.0,19.0,0.548,0.1,0.235,0.3,0.5,0.646,0.8,1.9,5.3,2.0,0.3,0.4,0.6,4.1,9.4,0.575,2020,Kevon Looney,4.96606303468939,5.178572,1446000.0,1489000.0,109140000.0,112414000.0,6.75
Mitchell_Robinson_2020,C,Mitchell-Robinson,240,7-0,22.0,31.0,29.0,27.5,0.653,0.0,0.0,0.0,0.8,0.491,1.7,3.6,8.1,0.5,1.1,1.5,0.8,8.3,11.8,0.642,2020,Mitchell Robinson,1.7137737809602345,1.802057,1446000.0,1489000.0,109140000.0,112414000.0,7.0
Alec_Burks_2020,G,Alec-Burks,214,6-6,29.0,49.0,5.0,25.6,0.42,2.1,0.415,5.0,2.1,0.856,2.4,0.4,4.6,2.2,0.6,0.3,1.0,12.7,21.3,0.564,2020,Alec Burks,6.179989004947773,9.536,1446000.0,1489000.0,109140000.0,112414000.0,6.5
Kemba_Walker_2020,G,Kemba-Walker,184,6-0,30.0,43.0,43.0,31.8,0.42,3.0,0.36,8.2,3.1,0.899,3.5,0.4,4.0,4.9,1.1,0.3,2.0,19.3,26.1,0.559,2020,Kemba Walker,35.41041,34.967442,1446000.0,1489000.0,109140000.0,112414000.0,6.0
Cody_Zeller_2020,C-F,Cody-Zeller,240,6-11,28.0,48.0,21.0,20.9,0.559,0.1,0.143,0.6,1.8,0.714,2.5,2.5,6.8,1.8,0.6,0.4,1.1,9.4,18.3,0.599,2020,Cody Zeller,15.87817365054059,2.389641,1446000.0,1489000.0,109140000.0,112414000.0,6.916666666666667
Lonzo_Ball_2020,G,Lonzo-Ball,190,6-6,23.0,55.0,55.0,31.8,0.414,3.1,0.378,8.3,0.9,0.781,1.2,0.6,4.8,5.7,1.5,0.6,2.2,14.6,20.5,0.551,2020,Lonzo Ball,11.333875295473705,18.604651,1446000.0,1489000.0,109140000.0,112414000.0,6.5
Paul_Millsap_2020,F,Paul-Millsap,257,6-7,35.0,56.0,36.0,20.8,0.476,0.9,0.343,2.6,1.3,0.724,1.8,1.4,4.7,1.8,0.9,0.6,0.9,9.0,18.6,0.565,2020,Paul Millsap,10.402981491662086,2.641691,1446000.0,1489000.0,109140000.0,112414000.0,6.583333333333333
Derrick_Rose_2020,G,Derrick-Rose,200,6-2,32.0,50.0,3.0,25.6,0.47,1.0,0.388,2.6,2.2,0.866,2.5,0.4,2.6,4.2,1.0,0.4,1.6,14.7,25.8,0.55,2020,Derrick Rose,7.91339970097123,13.44512,1446000.0,1489000.0,109140000.0,112414000.0,6.166666666666667
Jarred_Vanderbilt_2020,F,Jarred-Vanderbilt,214,6-9,21.0,64.0,30.0,17.8,0.606,0.0,0.2,0.1,0.9,0.559,1.6,1.8,5.8,1.2,1.0,0.7,0.8,5.4,12.3,0.612,2020,Jarred Vanderbilt,1.7137737809602345,4.05,1446000.0,1489000.0,109140000.0,112414000.0,6.75
Serge_Ibaka_2020,F-C,Serge-Ibaka,235,6-10,31.0,41.0,39.0,23.3,0.51,1.0,0.339,2.8,1.0,0.811,1.3,1.8,6.7,1.8,0.2,1.1,1.1,11.1,20.1,0.585,2020,Serge Ibaka,9.535723034634415,9.7209,1446000.0,1489000.0,109140000.0,112414000.0,6.833333333333333
Lauri_Markkanen_2020,F-C,Lauri-Markkanen,240,7-0,23.0,51.0,26.0,25.8,0.48,2.3,0.402,5.8,1.5,0.826,1.8,0.7,5.3,0.9,0.5,0.3,1.0,13.6,20.2,0.619,2020,Lauri Markkanen,6.933440904452996,15.690909,1446000.0,1489000.0,109140000.0,112414000.0,7.0
Willy_Hernangomez_2020,C,Willy-Hernangomez,250,6-11,26.0,47.0,12.0,18.0,0.563,0.0,0.1,0.2,1.3,0.667,2.0,2.5,7.1,1.1,0.5,0.5,0.7,7.8,17.0,0.591,2020,Willy Hernangomez,1.7892561666666666,2.32722,1446000.0,1489000.0,109140000.0,112414000.0,6.916666666666667
Kendrick_Nunn_2020,G,Kendrick-Nunn,190,6-2,25.0,56.0,44.0,29.5,0.485,2.2,0.381,5.7,1.0,0.933,1.1,0.4,3.2,2.6,0.9,0.3,1.4,14.6,20.9,0.596,2020,Kendrick Nunn,1.7137737809602345,5.0,1446000.0,1489000.0,109140000.0,112414000.0,6.166666666666667
Willie_Cauley-Stein_2020,F-C,Willie-Cauley-Stein,240,7-0,27.0,53.0,16.0,17.1,0.632,0.0,0.091,0.2,0.9,0.628,1.5,1.2,4.5,0.7,0.4,0.8,0.5,5.3,12.0,0.647,2020,Willie Cauley-Stein,4.222992486714312,4.1,1446000.0,1489000.0,109140000.0,112414000.0,7.0
Evan_Fournier_2020,G-F,Evan-Fournier,205,6-7,28.0,42.0,36.0,30.0,0.457,2.8,0.413,6.7,2.6,0.788,3.3,0.2,3.0,3.4,1.1,0.5,1.7,17.1,23.1,0.598,2020,Evan Fournier,17.66446857247572,17.142857,1446000.0,1489000.0,109140000.0,112414000.0,6.583333333333333
Marc_Gasol_2020,C,Marc-Gasol,255,6-11,36.0,52.0,42.0,19.1,0.454,1.0,0.41,2.3,0.7,0.72,1.0,0.7,4.1,2.1,0.5,1.1,1.0,5.0,11.8,0.606,2020,Marc Gasol,2.6416908900678027,2.692991,1446000.0,1489000.0,109140000.0,112414000.0,6.916666666666667
Raul_Neto_2020,G,Raul-Neto,180,6-1,28.0,64.0,22.0,21.9,0.468,1.0,0.39,2.6,1.2,0.882,1.3,0.4,2.4,2.3,1.1,0.1,0.8,8.7,15.8,0.575,2020,Raul Neto,1.9393495596298334,2.089448,1446000.0,1489000.0,109140000.0,112414000.0,6.083333333333333
Tony_Bradley_2020,F-C,Tony-Bradley,248,6-10,23.0,42.0,8.0,16.3,0.665,0.0,0.0,0.1,0.9,0.691,1.3,2.0,5.7,0.9,0.4,0.7,0.8,7.1,15.8,0.678,2020,Tony Bradley,3.6483153091442184,1.789256,1446000.0,1489000.0,109140000.0,112414000.0,6.833333333333333
Bryn_Forbes_2020,G,Bryn-Forbes,205,6-2,27.0,70.0,10.0,19.3,0.473,2.2,0.452,4.9,0.7,0.77,0.9,0.2,1.6,0.6,0.3,0.0,0.6,10.0,18.5,0.631,2020,Bryn Forbes,2.407255067161444,4.5,1446000.0,1489000.0,109140000.0,112414000.0,6.166666666666667
Josh_Hart_2020,G,Josh-Hart,215,6-5,25.0,47.0,4.0,28.7,0.439,1.3,0.326,4.1,1.5,0.775,1.9,1.1,8.0,2.3,0.8,0.3,1.0,9.2,13.5,0.566,2020,Josh Hart,3.595887372420744,12.0,1446000.0,1489000.0,109140000.0,112414000.0,6.416666666666667
Alex_Len_2020,C,Alex-Len,250,7-0,27.0,64.0,42.0,15.3,0.615,0.1,0.32,0.4,1.1,0.629,1.8,1.2,4.1,0.8,0.3,1.0,0.9,6.6,16.3,0.643,2020,Alex Len,4.0897601637529775,3.732,1446000.0,1489000.0,109140000.0,112414000.0,7.0
Carmelo_Anthony_2020,F,Carmelo-Anthony,238,6-7,36.0,69.0,3.0,24.5,0.421,1.9,0.409,4.7,2.0,0.89,2.2,0.5,3.1,1.5,0.7,0.6,0.9,13.4,23.1,0.547,2020,Carmelo Anthony,2.6416908900678027,2.641691,1446000.0,1489000.0,109140000.0,112414000.0,6.583333333333333
JaMychal_Green_2020,F,JaMychal-Green,227,6-8,30.0,58.0,5.0,19.3,0.463,1.4,0.399,3.4,0.8,0.807,1.0,1.5,4.8,0.9,0.4,0.4,0.9,8.1,17.6,0.59,2020,JaMychal Green,7.41573960637713,8.2,1446000.0,1489000.0,109140000.0,112414000.0,6.666666666666667
Georges_Niang_2020,F,Georges-Niang,230,6-7,27.0,72.0,10.0,16.0,0.437,1.7,0.425,4.1,0.3,0.957,0.3,0.4,2.4,0.8,0.3,0.1,0.7,6.9,17.4,0.602,2020,Georges Niang,1.8370604416162728,3.3,1446000.0,1489000.0,109140000.0,112414000.0,6.583333333333333
